Train_No,Start_Station_Code,Start_Station_Name,End_Station_Code,End_Station_Name,Total_Distance,Duration_Minutes,Duration_Hours,Route_Type
52943,GG,GANDHIGRAM,BTDF,BOTAD JN (MG,154,195.0,3.25,Medium
52944,BTDF,BOTAD JN (MG,GG,GANDHIGRAM,154,235.0,3.9166666666666665,Medium
52945,GG,GANDHIGRAM,BTDF,BOTAD JN (MG,154,225.0,3.75,Medium
52946,DASF,DHASA JN (MG,VRLF,VERAVAL MG,189,345.0,5.75,Medium
52947,JLRF,JETALSAR JN,DASF,DHASA JN (MG,104,140.0,2.3333333333333335,Medium
52948,DASF,DHASA JN (MG,JLRF,JETALSAR JN,104,135.0,2.25,Medium
52949,VRLF,VERAVAL MG,DVA,DELVADA,95,215.0,3.5833333333333335,Short
52950,DVA,DELVADA,VRLF,VERAVAL MG,95,195.0,3.25,Short
52951,DVA,DELVADA,JND,JUNAGADH JN,159,370.0,6.166666666666667,Medium
52952,JND,JUNAGADH JN,DVA,DELVADA,159,365.0,6.083333333333333,Medium
52953,KODR,KODINAR,VRLF,VERAVAL MG,70,225.0,3.75,Short
52954,VRLF,VERAVAL MG,KODR,KODINAR,70,155.0,2.5833333333333335,Short
52955,KJV,KHIJADIYA JN,JND,JUNAGADH JN,133,250.0,4.166666666666667,Medium
52956,JND,JUNAGADH JN,KJV,KHIJADIYA JN,133,230.0,3.8333333333333335,Medium
52963,DADN,MHOW,SWD,SANAWAD,63,140.0,2.3333333333333335,Short
52964,SWD,SANAWAD,DADN,MHOW,63,150.0,2.5,Short
52973,DADN,MHOW,SWD,SANAWAD,63,150.0,2.5,Short
52974,SWD,SANAWAD,DADN,MHOW,63,150.0,2.5,Short
52975,DADN,MHOW,SWD,SANAWAD,63,150.0,2.5,Short
52976,SWD,SANAWAD,DADN,MHOW,63,150.0,2.5,Short
52987,DADN,MHOW,SWD,SANAWAD,63,150.0,2.5,Short
52988,SWD,SANAWAD,DADN,MHOW,63,150.0,2.5,Short
53001,HWH,HOWRAH JN.,AZ,AZIMGANJ JN.,209,360.0,6.0,Medium
53002,AZ,AZIMGANJ JN.,HWH,HOWRAH JN.,216,405.0,6.75,Medium
53005,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,135.0,2.25,Short
53006,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,110.0,1.8333333333333333,Short
53007,KWAE,KATWA JN.,RPH,RAMPUR HAT,131,270.0,4.5,Medium
53008,RPH,RAMPUR HAT,KWAE,KATWA JN.,131,330.0,5.5,Medium
53009,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,125.0,2.0833333333333335,Short
53010,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,130.0,2.1666666666666665,Short
53011,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,120.0,2.0,Short
53012,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,135.0,2.25,Short
53013,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,72,120.0,2.0,Short
53014,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,120.0,2.0,Short
53015,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,120.0,2.0,Short
53016,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,140.0,2.3333333333333335,Short
53017,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,72,135.0,2.25,Short
53018,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,72,133.0,2.216666666666667,Short
53019,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,110.0,1.8333333333333333,Short
53020,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,65,122.0,2.033333333333333,Short
53021,AZ,AZIMGANJ JN.,SBG,SAHIBGANJ,142,310.0,5.166666666666667,Medium
53022,SBG,SAHIBGANJ,AZ,AZIMGANJ JN.,142,315.0,5.25,Medium
53023,AZ,AZIMGANJ JN.,RPH,RAMPUR HAT,59,115.0,1.9166666666666667,Short
53024,RPH,RAMPUR HAT,AZ,AZIMGANJ JN.,59,100.0,1.6666666666666667,Short
53025,AZ,AZIMGANJ JN.,RPH,RAMPUR HAT,59,110.0,1.8333333333333333,Short
53026,RPH,RAMPUR HAT,AZ,AZIMGANJ JN.,59,130.0,2.1666666666666665,Short
53027,AZ,AZIMGANJ JN.,MLDT,MALDA TOWN,112,220.0,3.6666666666666665,Medium
53028,MLDT,MALDA TOWN,AZ,AZIMGANJ JN.,112,230.0,3.8333333333333335,Medium
53029,AZ,AZIMGANJ JN.,BGP,BHAGALPUR,217,535.0,8.916666666666666,Medium
53030,BGP,BHAGALPUR,AZ,AZIMGANJ JN.,217,490.0,8.166666666666666,Medium
53031,AZ,AZIMGANJ JN.,RPH,RAMPUR HAT,59,120.0,2.0,Short
53034,RPH,RAMPUR HAT,AZ,AZIMGANJ JN.,59,105.0,1.75,Short
53035,AZ,AZIMGANJ JN.,BHW,BARHARWA JN.,87,255.0,4.25,Short
53036,BHW,BARHARWA JN.,AZ,AZIMGANJ JN.,87,165.0,2.75,Short
53037,SBG,SAHIBGANJ,BGP,BHAGALPUR,74,140.0,2.3333333333333335,Short
53038,BGP,BHAGALPUR,SBG,SAHIBGANJ,74,145.0,2.4166666666666665,Short
53041,HWH,HOWRAH JN.,JYG,JAYNAGAR,718,1760.0,29.333333333333332,Long
53042,JYG,JAYNAGAR,HWH,HOWRAH JN.,718,1610.0,26.833333333333332,Long
53043,HWH,HOWRAH JN.,RGD,RAJGIR,653,1425.0,23.75,Long
53044,RGD,RAJGIR,HWH,HOWRAH JN.,653,1420.0,23.666666666666668,Long
53045,HWH,HOWRAH JN.,RPH,RAMPUR HAT,286,350.0,5.833333333333333,Medium
53046,RPH,RAMPUR HAT,HWH,HOWRAH JN.,287,365.0,6.083333333333333,Medium
53047,HWH,HOWRAH JN.,RPH,RAMPUR HAT,218,285.0,4.75,Medium
53048,RPH,RAMPUR HAT,HWH,HOWRAH JN.,218,300.0,5.0,Medium
53049,HWH,HOWRAH JN.,MKA,MOKAMA JN.,453,720.0,12.0,Medium
53050,MKA,MOKAMA JN.,HWH,HOWRAH JN.,454,890.0,14.833333333333334,Medium
53061,BWN,BARDDHAMAN J,HTE,HATIA,348,715.0,11.916666666666666,Medium
53062,HTE,HATIA,BWN,BARDDHAMAN J,346,775.0,12.916666666666666,Medium
53063,BWN,BARDDHAMAN J,BHW,BARHARWA JN.,194,300.0,5.0,Medium
53064,BHW,BARHARWA JN.,BWN,BARDDHAMAN J,194,355.0,5.916666666666667,Medium
53068,RPH,RAMPUR HAT,BWN,BARDDHAMAN J,111,155.0,2.5833333333333335,Medium
53069,BWN,BARDDHAMAN J,RPH,RAMPUR HAT,111,160.0,2.6666666666666665,Medium
53073,RPH,RAMPUR HAT,SBG,SAHIBGANJ,137,215.0,3.5833333333333335,Medium
53074,SBG,SAHIBGANJ,RPH,RAMPUR HAT,137,215.0,3.5833333333333335,Medium
53075,RPH,RAMPUR HAT,BHW,BARHARWA JN.,82,115.0,1.9166666666666667,Short
53076,BHW,BARHARWA JN.,RPH,RAMPUR HAT,82,130.0,2.1666666666666665,Short
53081,RPH,RAMPUR HAT,DUMK,DUMKA,64,100.0,1.6666666666666667,Short
53131,SDAH,SEALDAH,MFP,MUZAFFARPUR,571,1105.0,18.416666666666668,Long
53132,MFP,MUZAFFARPUR,SDAH,SEALDAH,572,1185.0,19.75,Long
53137,RPH,RAMPUR HAT,BHW,BARHARWA JN.,82,115.0,1.9166666666666667,Short
53138,BHW,BARHARWA JN.,RPH,RAMPUR HAT,82,130.0,2.1666666666666665,Short
53139,KOAA,KOLKATA,JSME,JASIDIH JN.,324,445.0,7.416666666666667,Medium
53140,JSME,JASIDIH JN.,KOAA,KOLKATA,325,395.0,6.583333333333333,Medium
53171,SDAH,SEALDAH,LGL,LALGOLA,231,350.0,5.833333333333333,Medium
53172,LGL,LALGOLA,SDAH,SEALDAH,229,390.0,6.5,Medium
53175,SDAH,SEALDAH,LGL,LALGOLA,231,350.0,5.833333333333333,Medium
53176,LGL,LALGOLA,SDAH,SEALDAH,229,347.0,5.783333333333333,Medium
53177,SDAH,SEALDAH,LGL,LALGOLA,230,320.0,5.333333333333333,Medium
53178,LGL,LALGOLA,SDAH,SEALDAH,229,370.0,6.166666666666667,Medium
53179,KOAA,KOLKATA,LGL,LALGOLA,223,335.0,5.583333333333333,Medium
53180,LGL,LALGOLA,KOAA,KOLKATA,222,365.0,6.083333333333333,Medium
53181,SDAH,SEALDAH,LGL,LALGOLA,230,340.0,5.666666666666667,Medium
53186,LGL,LALGOLA,SDAH,SEALDAH,229,325.0,5.416666666666667,Medium
53207,IPR,ISLAMPUR,FUT,FATUHA,42,140.0,2.3333333333333335,Short
53208,FUT,FATUHA,IPR,ISLAMPUR,42,95.0,1.5833333333333333,Short
53209,RGD,RAJGIR,FUT,FATUHA,71,210.0,3.5,Short
53210,FUT,FATUHA,RGD,RAJGIR,71,230.0,3.8333333333333335,Short
53211,PNBE,PATNA JN.,SSM,SASARAM,146,270.0,4.5,Medium
53212,SSM,SASARAM,PNBE,PATNA JN.,146,350.0,5.833333333333333,Medium
53213,PNBE,PATNA JN.,GAYA,GAYA JN.,94,185.0,3.0833333333333335,Short
53214,GAYA,GAYA JN.,PNBE,PATNA JN.,88,190.0,3.1666666666666665,Short
53221,RGD,RAJGIR,BKP,BAKHTIYARPUR,53,150.0,2.5,Short
53222,BKP,BAKHTIYARPUR,RGD,RAJGIR,53,150.0,2.5,Short
53223,RGD,RAJGIR,BKP,BAKHTIYARPUR,53,180.0,3.0,Short
53224,BKP,BAKHTIYARPUR,RGD,RAJGIR,53,180.0,3.0,Short
53225,BKP,BAKHTIYARPUR,GAYA,GAYA JN.,140,330.0,5.5,Medium
53226,GAYA,GAYA JN.,BKP,BAKHTIYARPUR,140,353.0,5.883333333333334,Medium
53229,RGD,RAJGIR,DNR,DANAPUR,108,300.0,5.0,Medium
53230,DNR,DANAPUR,RGD,RAJGIR,108,295.0,4.916666666666667,Medium
53231,TIA,TILAIYA,DNR,DANAPUR,154,515.0,8.583333333333334,Medium
53232,DNR,DANAPUR,TIA,TILAIYA,154,385.0,6.416666666666667,Medium
53323,SNDT,SINDRI TOWN,DHN,DHANBAD JN.,27,80.0,1.3333333333333333,Short
53324,DHN,DHANBAD JN.,SNDT,SINDRI TOWN,27,85.0,1.4166666666666667,Short
53327,SNDT,SINDRI TOWN,GMO,NSC BOSE J G,56,125.0,2.0833333333333335,Short
53328,GMO,NSC BOSE J G,SNDT,SINDRI TOWN,56,135.0,2.25,Short
53333,SNDT,SINDRI TOWN,DHN,DHANBAD JN.,27,90.0,1.5,Short
53334,DHN,DHANBAD JN.,SNDT,SINDRI TOWN,27,70.0,1.1666666666666667,Short
53343,GMO,NSC BOSE J G,CPU,CHOPAN,460,800.0,13.333333333333334,Medium
53344,CPU,CHOPAN,GMO,NSC BOSE J G,460,790.0,13.166666666666666,Medium
53345,CPU,CHOPAN,ALD,ALLAHABAD JN,223,515.0,8.583333333333334,Medium
53346,ALD,ALLAHABAD JN,CPU,CHOPAN,223,475.0,7.916666666666667,Medium
53347,GMO,NSC BOSE J G,BRWD,BARWADIH JN,258,420.0,7.0,Medium
53348,BRWD,BARWADIH JN,GMO,NSC BOSE J G,258,485.0,8.083333333333334,Medium
53349,BRWD,BARWADIH JN,DOS,DEHRI-ON-SON,159,255.0,4.25,Medium
53350,DOS,DEHRI-ON-SON,BRWD,BARWADIH JN,159,275.0,4.583333333333333,Medium
53351,BRWD,BARWADIH JN,CAR,CHUNAR JN.,304,535.0,8.916666666666666,Medium
53352,CAR,CHUNAR JN.,BRWD,BARWADIH JN,304,560.0,9.333333333333334,Medium
53357,BRKA,BARKAKANA,DOS,DEHRI-ON-SON,316,490.0,8.166666666666666,Medium
53358,DOS,DEHRI-ON-SON,BRKA,BARKAKANA,316,495.0,8.25,Medium
53363,GAYA,GAYA JN.,DOS,DEHRI-ON-SON,85,125.0,2.0833333333333335,Short
53364,DOS,DEHRI-ON-SON,GAYA,GAYA JN.,85,130.0,2.1666666666666665,Short
53365,KWAR,KAWAR,KQR,KODERMA,87,150.0,2.5,Short
53366,KQR,KODERMA,KWAR,KAWAR,87,150.0,2.5,Short
53369,KWAR,KAWAR,KQR,KODERMA,87,150.0,2.5,Short
53370,KQR,KODERMA,KWAR,KAWAR,87,150.0,2.5,Short
53371,KQR,KODERMA,BRKA,BARKAKANA,139,270.0,4.5,Medium
53372,BRKA,BARKAKANA,KQR,KODERMA,139,260.0,4.333333333333333,Medium
53373,KQR,KODERMA,BRKA,BARKAKANA,139,250.0,4.166666666666667,Medium
53374,BRKA,BARKAKANA,KQR,KODERMA,139,260.0,4.333333333333333,Medium
53401,SBG,SAHIBGANJ,MLDT,MALDA TOWN,103,195.0,3.25,Medium
53402,MLDT,MALDA TOWN,SBG,SAHIBGANJ,103,185.0,3.0833333333333335,Medium
53403,RPH,RAMPUR HAT,GAYA,GAYA JN.,433,1102.0,18.366666666666667,Medium
53404,GAYA,GAYA JN.,JMP,JAMALPUR JN.,174,390.0,6.5,Medium
53405,RPH,RAMPUR HAT,SBG,SAHIBGANJ,137,206.0,3.433333333333333,Medium
53406,SBG,SAHIBGANJ,RPH,RAMPUR HAT,137,245.0,4.083333333333333,Medium
53408,JMP,JAMALPUR JN.,RPH,RAMPUR HAT,259,525.0,8.75,Medium
53411,BHW,BARHARWA JN.,SBG,SAHIBGANJ,54,90.0,1.5,Short
53412,SBG,SAHIBGANJ,BHW,BARHARWA JN.,54,90.0,1.5,Short
53415,SBG,SAHIBGANJ,JMP,JAMALPUR JN.,127,270.0,4.5,Medium
53416,JMP,JAMALPUR JN.,SBG,SAHIBGANJ,127,245.0,4.083333333333333,Medium
53417,BWN,BARDDHAMAN J,MLDT,MALDA TOWN,233,360.0,6.0,Medium
53418,MLDT,MALDA TOWN,BWN,BARDDHAMAN J,233,400.0,6.666666666666667,Medium
53423,JMP,JAMALPUR JN.,KIUL,KIUL JN.,45,75.0,1.25,Short
53424,KIUL,KIUL JN.,JMP,JAMALPUR JN.,44,85.0,1.4166666666666667,Short
53431,SBG,SAHIBGANJ,JMP,JAMALPUR JN.,127,290.0,4.833333333333333,Medium
53432,JMP,JAMALPUR JN.,SBG,SAHIBGANJ,127,235.0,3.9166666666666665,Medium
53433,AZ,AZIMGANJ JN.,BHW,BARHARWA JN.,87,195.0,3.25,Short
53434,BHW,BARHARWA JN.,AZ,AZIMGANJ JN.,87,165.0,2.75,Short
53435,KWAE,KATWA JN.,AZ,AZIMGANJ JN.,65,140.0,2.3333333333333335,Short
53436,AZ,AZIMGANJ JN.,KWAE,KATWA JN.,65,145.0,2.4166666666666665,Short
53441,HSDA,HANSDIHA,BGP,BHAGALPUR,71,175.0,2.9166666666666665,Short
53442,BGP,BHAGALPUR,HSDA,HANSDIHA,72,175.0,2.9166666666666665,Short
53443,HSDA,HANSDIHA,BGP,BHAGALPUR,71,165.0,2.75,Short
53444,BGP,BHAGALPUR,HSDA,HANSDIHA,73,180.0,3.0,Short
53445,HSDA,HANSDIHA,BGP,BHAGALPUR,71,180.0,3.0,Short
53446,BGP,BHAGALPUR,HSDA,HANSDIHA,72,175.0,2.9166666666666665,Short
53447,BAKA,BANKA,BGP,BHAGALPUR,50,135.0,2.25,Short
53448,BGP,BHAGALPUR,BAKA,BANKA,51,140.0,2.3333333333333335,Short
53449,BAKA,BANKA,BGP,BHAGALPUR,50,135.0,2.25,Short
53450,BGP,BHAGALPUR,BAKA,BANKA,51,140.0,2.3333333333333335,Short
53451,DUMK,DUMKA,HSDA,HANSDIHA,41,80.0,1.3333333333333333,Short
53452,HSDA,HANSDIHA,DUMK,DUMKA,41,85.0,1.4166666666666667,Short
53479,JMP,JAMALPUR JN.,KIUL,KIUL JN.,45,80.0,1.3333333333333333,Short
53480,KIUL,KIUL JN.,JMP,JAMALPUR JN.,44,85.0,1.4166666666666667,Short
53481,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53482,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53483,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53484,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53485,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,28.0,0.4666666666666667,Short
53486,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53487,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,28.0,0.4666666666666667,Short
53488,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53489,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53490,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53491,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53492,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,28.0,0.4666666666666667,Short
53493,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53494,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53495,TPH,TINPAHAR JN.,RJL,RAJMAHAL,11,25.0,0.4166666666666667,Short
53496,RJL,RAJMAHAL,TPH,TINPAHAR JN.,11,25.0,0.4166666666666667,Short
53497,BGP,BHAGALPUR,JMP,JAMALPUR JN.,52,100.0,1.6666666666666667,Short
53498,JMP,JAMALPUR JN.,BGP,BHAGALPUR,52,127.0,2.1166666666666667,Short
53511,MDP,MADHUPUR JN.,GRD,GIRDIH,38,60.0,1.0,Short
53512,GRD,GIRDIH,MDP,MADHUPUR JN.,37,55.0,0.9166666666666666,Short
53513,MDP,MADHUPUR JN.,GRD,GIRDIH,38,60.0,1.0,Short
53514,GRD,GIRDIH,MDP,MADHUPUR JN.,37,60.0,1.0,Short
53515,MDP,MADHUPUR JN.,GRD,GIRDIH,38,60.0,1.0,Short
53516,GRD,GIRDIH,MDP,MADHUPUR JN.,37,60.0,1.0,Short
53517,MDP,MADHUPUR JN.,GRD,GIRDIH,38,60.0,1.0,Short
53518,GRD,GIRDIH,MDP,MADHUPUR JN.,37,55.0,0.9166666666666666,Short
53519,MDP,MADHUPUR JN.,GRD,GIRDIH,38,55.0,0.9166666666666666,Short
53520,GRD,GIRDIH,MDP,MADHUPUR JN.,37,55.0,0.9166666666666666,Short
53523,ASN,ASANSOL MAIN,BRKA,BARKAKANA,188,375.0,6.25,Medium
53524,BRKA,BARKAKANA,ASN,ASANSOL MAIN,188,410.0,6.833333333333333,Medium
53525,BRKA,BARKAKANA,BSB,VARANASI JN.,453,820.0,13.666666666666666,Medium
53526,BSB,VARANASI JN.,BRKA,BARKAKANA,453,810.0,13.5,Medium
53551,DUMK,DUMKA,JSME,JASIDIH JN.,70,100.0,1.6666666666666667,Short
53552,JSME,JASIDIH JN.,DUMK,DUMKA,70,100.0,1.6666666666666667,Short
53553,DUMK,DUMKA,JSME,JASIDIH JN.,70,100.0,1.6666666666666667,Short
53554,JSME,JASIDIH JN.,DUMK,DUMKA,70,100.0,1.6666666666666667,Short
53555,DUMK,DUMKA,JSME,JASIDIH JN.,70,105.0,1.75,Short
53556,JSME,JASIDIH JN.,DUMK,DUMKA,70,105.0,1.75,Short
53611,BRWD,BARWADIH JN,DOS,DEHRI-ON-SON,159,275.0,4.583333333333333,Medium
53612,DOS,DEHRI-ON-SON,BRWD,BARWADIH JN,159,285.0,4.75,Medium
53615,JMP,JAMALPUR JN.,GAYA,GAYA JN.,174,365.0,6.083333333333333,Medium
53616,GAYA,GAYA JN.,JMP,JAMALPUR JN.,174,320.0,5.333333333333333,Medium
53623,JAJ,JHAJHA,GAYA,GAYA JN.,183,385.0,6.416666666666667,Medium
53624,GAYA,GAYA JN.,JAJ,JHAJHA,183,475.0,7.916666666666667,Medium
53625,KIUL,KIUL JN.,GAYA,GAYA JN.,129,315.0,5.25,Medium
53626,GAYA,GAYA JN.,KIUL,KIUL JN.,129,290.0,4.833333333333333,Medium
53627,KIUL,KIUL JN.,GAYA,GAYA JN.,129,325.0,5.416666666666667,Medium
53628,GAYA,GAYA JN.,KIUL,KIUL JN.,129,345.0,5.75,Medium
53629,KIUL,KIUL JN.,GAYA,GAYA JN.,129,285.0,4.75,Medium
53630,GAYA,GAYA JN.,KIUL,KIUL JN.,129,285.0,4.75,Medium
53631,KIUL,KIUL JN.,GAYA,GAYA JN.,129,245.0,4.083333333333333,Medium
53632,GAYA,GAYA JN.,KIUL,KIUL JN.,129,275.0,4.583333333333333,Medium
53641,DLN,DILDARNAGAR,MGS,MUGHAL SARAI,53,145.0,2.4166666666666665,Short
53642,MGS,MUGHAL SARAI,DLN,DILDARNAGAR,53,90.0,1.5,Short
53643,DLN,DILDARNAGAR,TRG,TARIGHAT,18,60.0,1.0,Short
53644,TRG,TARIGHAT,DLN,DILDARNAGAR,18,60.0,1.0,Short
53645,DLN,DILDARNAGAR,TRG,TARIGHAT,18,60.0,1.0,Short
53646,TRG,TARIGHAT,DLN,DILDARNAGAR,18,60.0,1.0,Short
53647,DLN,DILDARNAGAR,TRG,TARIGHAT,18,60.0,1.0,Short
53648,TRG,TARIGHAT,DLN,DILDARNAGAR,18,60.0,1.0,Short
54001,TKJ,TILAK BRIDGE,ROK,ROHTAK JN.,73,160.0,2.6666666666666665,Short
54002,ROK,ROHTAK JN.,TKJ,TILAK BRIDGE,73,148.0,2.466666666666667,Short
54005,DLI,DELHI JN.,BNW,BHIWANI JN.,119,235.0,3.9166666666666665,Medium
54006,JIND,JIND JN,ROK,ROHTAK JN.,141,275.0,4.583333333333333,Medium
54007,ROK,ROHTAK JN.,JIND,JIND JN,141,260.0,4.333333333333333,Medium
54008,JIND,JIND JN,ROK,ROHTAK JN.,141,250.0,4.166666666666667,Medium
54009,ROK,ROHTAK JN.,JIND,JIND JN,141,280.0,4.666666666666667,Medium
54010,NRW,NARWANA JN.,JIND,JIND JN,33,45.0,0.75,Short
54011,TKJ,TILAK BRIDGE,SDLP,SADULPUR JN,227,400.0,6.666666666666667,Medium
54012,SDLP,SADULPUR JN,TKJ,TILAK BRIDGE,227,388.0,6.466666666666667,Medium
54013,ROK,ROHTAK JN.,BNW,BHIWANI JN.,49,65.0,1.0833333333333333,Short
54014,BNW,BHIWANI JN.,ROK,ROHTAK JN.,49,95.0,1.5833333333333333,Short
54015,ROK,ROHTAK JN.,BNW,BHIWANI JN.,49,95.0,1.5833333333333333,Short
54016,BNW,BHIWANI JN.,ROK,ROHTAK JN.,49,75.0,1.25,Short
54018,BNW,BHIWANI JN.,ROK,ROHTAK JN.,49,85.0,1.4166666666666667,Short
54019,RE,REWARI JN.,ROK,ROHTAK JN.,81,100.0,1.6666666666666667,Short
54023,ROK,ROHTAK JN.,JIND,JIND JN,57,80.0,1.3333333333333333,Short
54024,JIND,JIND JN,DLI,DELHI JN.,127,275.0,4.583333333333333,Medium
54025,ROK,ROHTAK JN.,PNP,PANIPAT JN.,60,165.0,2.75,Short
54026,PNP,PANIPAT JN.,ROK,ROHTAK JN.,71,105.0,1.75,Short
54031,DLI,DELHI JN.,JIND,JIND JN,127,215.0,3.5833333333333335,Medium
54032,JIND,JIND JN,DLI,DELHI JN.,127,220.0,3.6666666666666665,Medium
54033,DLI,DELHI JN.,NRW,NARWANA JN.,160,300.0,5.0,Medium
54034,JIND,JIND JN,DLI,DELHI JN.,127,235.0,3.9166666666666665,Medium
54035,DLI,DELHI JN.,JHL,JAKHAL JN.,199,360.0,6.0,Medium
54036,JHL,JAKHAL JN.,DLI,DELHI JN.,199,335.0,5.583333333333333,Medium
54037,KKDE,KURUKSHETRA,JIND,JIND JN,120,205.0,3.4166666666666665,Medium
54038,JIND,JIND JN,KKDE,KURUKSHETRA,119,180.0,3.0,Medium
54039,KKDE,KURUKSHETRA,JIND,JIND JN,120,195.0,3.25,Medium
54040,JIND,JIND JN,KKDE,KURUKSHETRA,119,185.0,3.0833333333333335,Medium
54041,KKDE,KURUKSHETRA,JIND,JIND JN,120,185.0,3.0833333333333335,Medium
54042,JIND,JIND JN,KKDE,KURUKSHETRA,119,190.0,3.1666666666666665,Medium
54043,JIND,JIND JN,HSR,HISAR JN,327,480.0,8.0,Medium
54044,HSR,HISAR JN,JIND,JIND JN,327,590.0,9.833333333333334,Medium
54045,JIND,JIND JN,FZR,FIROZPUR CAN,257,550.0,9.166666666666666,Medium
54046,FZR,FIROZPUR CAN,JIND,JIND JN,257,440.0,7.333333333333333,Medium
54047,KKDE,KURUKSHETRA,JIND,JIND JN,120,175.0,2.9166666666666665,Medium
54048,JIND,JIND JN,KKDE,KURUKSHETRA,119,200.0,3.3333333333333335,Medium
54049,ROK,ROHTAK JN.,JIND,JIND JN,141,260.0,4.333333333333333,Medium
54050,JIND,JIND JN,ROK,ROHTAK JN.,141,255.0,4.25,Medium
54051,LDH,LUDHIANA JN.,FZR,FIROZPUR CAN,123,185.0,3.0833333333333335,Medium
54052,FZR,FIROZPUR CAN,LDH,LUDHIANA JN.,123,170.0,2.8333333333333335,Medium
54053,JHL,JAKHAL JN.,LDH,LUDHIANA JN.,128,195.0,3.25,Medium
54054,LDH,LUDHIANA JN.,JHL,JAKHAL JN.,128,215.0,3.5833333333333335,Medium
54055,MB,MORADABAD JN,DLI,DELHI JN.,160,355.0,5.916666666666667,Medium
54056,DLI,DELHI JN.,MB,MORADABAD JN,160,335.0,5.583333333333333,Medium
54057,DLI,DELHI JN.,SMQL,SHAMLI,93,220.0,3.6666666666666665,Short
54058,SMQL,SHAMLI,DLI,DELHI JN.,93,220.0,3.6666666666666665,Short
54059,DLI,DELHI JN.,SMQL,SHAMLI,90,150.0,2.5,Short
54060,SMQL,SHAMLI,DLI,DELHI JN.,93,220.0,3.6666666666666665,Short
54075,SPC,SITAPUR CITY,DLI,DELHI JN.,408,795.0,13.25,Medium
54076,DLI,DELHI JN.,SPC,SITAPUR CITY,408,825.0,13.75,Medium
54077,BE,BAREILLY JN.,MB,MORADABAD JN,110,265.0,4.416666666666667,Medium
54078,MB,MORADABAD JN,BE,BAREILLY JN.,110,290.0,4.833333333333333,Medium
54085,DLI,DELHI JN.,RE,REWARI JN.,82,160.0,2.6666666666666665,Short
54086,RE,REWARI JN.,DLI,DELHI JN.,82,190.0,3.1666666666666665,Short
54091,NBD,NAJIBABAD JN,KTW,KOTDWARA,24,50.0,0.8333333333333334,Short
54092,KTW,KOTDWARA,NBD,NAJIBABAD JN,24,50.0,0.8333333333333334,Short
54101,PRG,PRAYAG JN.,CNB,KANPUR CENTR,208,375.0,6.25,Medium
54102,CNB,KANPUR CENTR,PRG,PRAYAG JN.,208,365.0,6.083333333333333,Medium
54103,CAR,CHUNAR JN.,ALD,ALLAHABAD JN,120,185.0,3.0833333333333335,Medium
54104,ALD,ALLAHABAD JN,CAR,CHUNAR JN.,120,190.0,3.1666666666666665,Medium
54107,ALD,ALLAHABAD JN,JNU,JAUNPUR JN.,113,310.0,5.166666666666667,Medium
54108,JNU,JAUNPUR JN.,ALD,ALLAHABAD JN,113,275.0,4.583333333333333,Medium
